prospect_id,company_name,website,industry_hint,linkedin_url,cloned_site_url
gordon-rees-scully-mansukhani-llp,"Gordon Rees Scully Mansukhani, LLP",http://www.grsm.com,Boutique law firms,http://www.linkedin.com/in/sue-campagne-12028aba,https://gordon-rees-scully-mansukhani-llp-forge.vercel.app
grb-law,GRB Law,http://www.grblaw.com,Boutique law firms,http://www.linkedin.com/in/janlsteen,https://grb-law-forge.vercel.app
gursoy-law-firm-p-c,"Gursoy Law Firm, P.C.",http://www.gursoylaw.com,Boutique law firms,http://www.linkedin.com/in/umit-mike-gursoy-3392102a,https://gursoy-law-firm-p-c-forge.vercel.app
heard-smith-llp,"Heard & Smith, LLP",http://www.heardandsmith.com,Boutique law firms,http://www.linkedin.com/in/celia-chavarria-47848515b,https://heard-smith-llp-forge.vercel.app
hershorin-henry-llp,Hershorin & Henry LLP,http://www.hhlawgroup.com,Boutique law firms,http://www.linkedin.com/in/hershorin-henry-llp-87b0b13b,https://hershorin-henry-llp-forge.vercel.app
holzman-law,Holzman Law,http://www.holzmanlaw.com,Boutique law firms,http://www.linkedin.com/in/jim-johnson-a3088ba,https://holzman-law-forge.vercel.app
intervista,Intervista,http://www.intervista.law,Boutique law firms,http://www.linkedin.com/in/fr%c3%a9d%c3%a9ric-guy-58392249,https://intervista-forge.vercel.app
jones-day,Jones Day,http://www.jonesday.com,Boutique law firms,http://www.linkedin.com/in/juanitajoyner,https://jones-day-forge.vercel.app
khl-law,KHL Law,http://www.khllaw.com,Boutique law firms,http://www.linkedin.com/in/tanyamhawley,https://khl-law-forge.vercel.app
kimbrough-law,Kimbrough Law,http://www.kimbroughlaw.net,Boutique law firms,http://www.linkedin.com/in/elizabeth-wilson1988,https://kimbrough-law-forge.vercel.app
law-firm,Law Firm,http://www.associazionelegaliitaliani.it,Boutique law firms,http://www.linkedin.com/in/eva-kobi-75570b71,https://law-firm-forge.vercel.app
law-firm-2,Law firm,http://www.lloydmc.com,Boutique law firms,http://www.linkedin.com/in/jason-hartley-3181a8133,https://law-firm-2-forge.vercel.app
legajoist-advocates-solicitors,LegaJoist - Advocates & Solicitors,http://www.legajoist.com,Boutique law firms,http://www.linkedin.com/in/legajoist,https://legajoist-advocates-solicitors-forge.vercel.app
legalance,Legalance,http://www.legalance.co.in,Boutique law firms,http://www.linkedin.com/in/shailendra-pathak-15b40751,https://legalance-forge.vercel.app
legalserviceitalia,Legalserviceitalia,http://www.legalserviceitalia.com,Boutique law firms,http://www.linkedin.com/in/steven-walker-b4760b102,https://legalserviceitalia-forge.vercel.app
levitan-sharon-co,"Levitan, Sharon & Co.",http://www.israelinsurancelaw.com,Boutique law firms,http://www.linkedin.com/in/addy-margalit-33058432,https://levitan-sharon-co-forge.vercel.app
lex-favios,LEX FAVIOS,http://www.lexfavios.com,Boutique law firms,http://www.linkedin.com/in/lex-favios-a1999a242,https://lex-favios-forge.vercel.app
lexcare-global-consultants-private-limited,LexCare Global Consultants Private Limited,http://www.lexcareglobal.com,Boutique law firms,http://www.linkedin.com/in/pooja-sharma-1a2b8528b,https://lexcare-global-consultants-private-limited-forge.vercel.app
livelaw,LiveLaw,http://www.livelaw.in,Boutique law firms,http://www.linkedin.com/in/jyotish-kumar-262098255,https://livelaw-forge.vercel.app
loyens-loeff,Loyens & Loeff,http://www.loyensloeff.com,Boutique law firms,http://www.linkedin.com/in/erwin-meijknecht-b6757b4,https://loyens-loeff-forge.vercel.app
lsc,LSC,http://www.lsc.gov,Boutique law firms,http://www.linkedin.com/in/shreeji-associates-6309b7359,https://lsc-forge.vercel.app
mba-associ-s,MBA & Associés,http://www.mba-law.com,Boutique law firms,http://www.linkedin.com/in/paul-assaf-514167293,https://mba-associ-s-forge.vercel.app
melchiode-marks-king-llc,Melchiode Marks King LLC,http://www.mmkfirm.com,Boutique law firms,http://www.linkedin.com/in/jennifer-simmons-3b51784b,https://melchiode-marks-king-llc-forge.vercel.app
mgl-llp,MGL LLP,http://www.mgllaw.com,Boutique law firms,http://www.linkedin.com/in/morrison-rothman-4bb65b183,https://mgl-llp-forge.vercel.app
mooney-law,Mooney Law,http://www.mooney4law.com,Boutique law firms,http://www.linkedin.com/in/tyann-mooney-8a109b14,https://mooney-law-forge.vercel.app
msa-legal,MSA LEGAL,http://www.msalegal.co.in,Boutique law firms,http://www.linkedin.com/in/msa-legal-0228ab267,https://msa-legal-forge.vercel.app
mzd-legal-consultancy-advocates,"MZD Legal Consultancy, Advocates",http://www.mzdlegal.in,Boutique law firms,http://www.linkedin.com/in/chiru-pawas-a0593453,https://mzd-legal-consultancy-advocates-forge.vercel.app
orko-avocats,Orko Avocats,http://www.orko-avocats.fr,Boutique law firms,http://www.linkedin.com/in/orko-avocats-77a625aa,https://orko-avocats-forge.vercel.app
pace-law-firm,Pace Law Firm,http://www.pacelawfirm.com,Boutique law firms,http://www.linkedin.com/in/biemnet-mengis-38000695,https://pace-law-firm-forge.vercel.app
paulo-rocha-barra-advogados-associados,Paulo Rocha Barra & Advogados Associados,http://www.paulobarraadvogados.com,Boutique law firms,http://www.linkedin.com/in/paulo-rocha-barra,https://paulo-rocha-barra-advogados-associados-forge.vercel.app
polverini-strnad-law-firm,Polverini Strnad Law Firm,http://www.ak-ps.eu,Boutique law firms,http://www.linkedin.com/in/polverini-strnad,https://polverini-strnad-law-firm-forge.vercel.app
quatro-legal,QUATRO LEGAL,http://www.quatro.legal,Boutique law firms,http://www.linkedin.com/in/quatro-legal-0b0901124,https://quatro-legal-forge.vercel.app
racine,Racine,http://www.racine.eu,Boutique law firms,http://www.linkedin.com/in/sur-la-route-3b4668230,https://racine-forge.vercel.app
rco-law,RCO Law,http://www.rcolaw.com,Boutique law firms,http://www.linkedin.com/in/angelabarchick,https://rco-law-forge.vercel.app
resnick-louis-p-c-attorneys-at-law,"Resnick & Louis, P.C. - Attorneys at Law",http://www.rlattorneys.com,Boutique law firms,http://www.linkedin.com/in/resnick-louis-420450133,https://resnick-louis-p-c-attorneys-at-law-forge.vercel.app
rigueira-amorim-carib-ca-la-leit-o-advocacia-criminal,"Rigueira, Amorim, Caribé, Caúla & Leitão - Advocacia Criminal",http://www.rigueiraadvocacia.com.br,Boutique law firms,http://www.linkedin.com/in/francisco-leit%c3%a3o-96060875,https://rigueira-amorim-carib-ca-la-leit-o-advocacia-criminal-forge.vercel.app
rolf-martin-lang-llp,Rolf Martin Lang LLP,http://www.rolflaw.com,Boutique law firms,http://www.linkedin.com/in/rolflaw,https://rolf-martin-lang-llp-forge.vercel.app
rr-associates,RR Associates,http://www.rra.one,Boutique law firms,http://www.linkedin.com/in/rr-associates-526b46263,https://rr-associates-forge.vercel.app
s-k-legal-associates-llp-advocates-solicitors,"S.K. LEGAL ASSOCIATES LLP, Advocates & Solicitors",http://www.sklegalassociates.com,Boutique law firms,http://www.linkedin.com/in/s-k-legal-associates-llp-70053860,https://s-k-legal-associates-llp-advocates-solicitors-forge.vercel.app
sagar-chandra-associates,Sagar Chandra & Associates,http://www.sagarchandraassociates.com,Boutique law firms,http://www.linkedin.com/in/sagar-chandra-and-associates-1978a9166,https://sagar-chandra-associates-forge.vercel.app
scaringi-law,Scaringi Law,http://www.scaringilaw.com,Boutique law firms,http://www.linkedin.com/in/dominic-fure-4ab81322,https://scaringi-law-forge.vercel.app
schj-dt,Schjødt,http://www.schjodt.com,Boutique law firms,http://www.linkedin.com/in/henrikkcaspersen,https://schj-dt-forge.vercel.app
segeti-consultoria-e-compliance,Segeti Consultoria e Compliance,http://www.segeticonsultoria.com,Boutique law firms,http://www.linkedin.com/in/sarah-segeti-castro-a842413a,https://segeti-consultoria-e-compliance-forge.vercel.app
self,Self.,http://www.self.inc,Boutique law firms,http://www.linkedin.com/in/adv-pramila-verma-1320451b6,https://self-forge.vercel.app
sequor-law,Sequor Law,http://www.sequorlaw.com,Boutique law firms,http://www.linkedin.com/in/pamela-tobin-7457262a,https://sequor-law-forge.vercel.app
shumaker-loop-kendrick-llp,"Shumaker, Loop & Kendrick, LLP",http://www.shumaker.com,Boutique law firms,http://www.linkedin.com/in/slklaw,https://shumaker-loop-kendrick-llp-forge.vercel.app
silveiro-advogados,Silveiro Advogados,http://www.silveiro.com.br,Boutique law firms,http://www.linkedin.com/in/luiza-ulbriki-dalmolin-5a27072b7,https://silveiro-advogados-forge.vercel.app
singhania-co-s-co,Singhania & Co. (S&Co.),http://www.singhania.com,Boutique law firms,http://www.linkedin.com/in/singhania-co-799735113,https://singhania-co-s-co-forge.vercel.app
sodoma-law,Sodoma Law,http://www.sodomalaw.com,Boutique law firms,http://www.linkedin.com/in/jodi-weddington-36b07939,https://sodoma-law-forge.vercel.app
solomon-law-group-llc,"Solomon Law Group, LLC",http://www.solomonlawsc.com,Boutique law firms,http://www.linkedin.com/in/solomon-law-group-llc-55259a60,https://solomon-law-group-llc-forge.vercel.app
t-s-associates,T&S Associates,http://www.ts-associates-counsel.com,Boutique law firms,http://www.linkedin.com/in/ts-associates-1a4640178,https://t-s-associates-forge.vercel.app
the-sanders-firm,The Sanders Firm,http://www.thesandersfirm.com,Boutique law firms,http://www.linkedin.com/in/sanders-firm-6718b279,https://the-sanders-firm-forge.vercel.app
top-law-firm,Top Law Firm,http://www.toplawfirm.ca,Boutique law firms,http://www.linkedin.com/in/abraham-avi-top,https://top-law-firm-forge.vercel.app
trennepohl-advogados,Trennepohl Advogados,http://www.trennepohl.com,Boutique law firms,http://www.linkedin.com/in/ana-laura-cola%c3%a7a-4b0729202,https://trennepohl-advogados-forge.vercel.app
walker-head-lawyers,Walker Head Lawyers,http://www.walkerhead.com,Boutique law firms,http://www.linkedin.com/in/linda-czestochowski-909619239,https://walker-head-lawyers-forge.vercel.app
wilshire-law-firm,Wilshire Law Firm,http://www.wilshirelawfirm.com,Boutique law firms,http://www.linkedin.com/in/joshua-czmowski-6b475932,https://wilshire-law-firm-forge.vercel.app
zenith-law-chambers,Zenith Law Chambers,http://www.zlc.co.in,Boutique law firms,http://www.linkedin.com/in/zenith-law-chambers-79a6a41a8,https://zenith-law-chambers-forge.vercel.app
achieve-wellness-spa,Achieve Wellness Spa,http://www.achievewellnessspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/tegan-marsh-a7b945175,https://achieve-wellness-spa-forge.vercel.app
aesthetica-med-spa,Aesthetica Med Spa,http://www.amedspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/valentina-castro-perez-08974b296,https://aesthetica-med-spa-forge.vercel.app
aesthetica-medical-spa,Aesthetica Medical Spa,http://www.aesthetica.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/april-blackburn-a032a483,https://aesthetica-medical-spa-forge.vercel.app
aestique-medical-center,Aestique Medical Center,http://www.aestique.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/spa-at-aestique-748855ab,https://aestique-medical-center-forge.vercel.app
allure-laser-med-spa,Allure Laser & Med Spa,http://www.allurelasermedspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/allure-laser-and-med-spa-4282041b0,https://allure-laser-med-spa-forge.vercel.app
andra-spa,Andra SpA,http://www.andra.it,MedSpa / aesthetic clinics,http://www.linkedin.com/in/ilaria-bertani-200b6b190,https://andra-spa-forge.vercel.app
aqua-medical-spa,Aqua Medical Spa,http://www.aquarx.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/katie-metzger-le-774b0b10b,https://aqua-medical-spa-forge.vercel.app
atlanta-plastic-surgery-p-c,"Atlanta Plastic Surgery, P.C.",http://www.atlplastic.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/aya-medical-spa-ba343b73,https://atlanta-plastic-surgery-p-c-forge.vercel.app
avante-laser-medispa,Avante Laser & MediSpa,http://www.avantemedispa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/avante-laser-medispa-b53aa924,https://avante-laser-medispa-forge.vercel.app
bath-spa-university,Bath Spa University,http://www.bathspa.ac.uk,MedSpa / aesthetic clinics,http://www.linkedin.com/in/gautam-kumar-1b228427b,https://bath-spa-university-forge.vercel.app
bianalisi-spa,BIANALISI SPA,http://www.bianalisi.it,MedSpa / aesthetic clinics,http://www.linkedin.com/in/elena-zani-5b155b40,https://bianalisi-spa-forge.vercel.app
biomedical-spa,Biomedical SpA,http://www.biomedicalspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/michela-re-979190138,https://biomedical-spa-forge.vercel.app
bionativa-spa,Bionativa Spa,http://www.bionativa.net,MedSpa / aesthetic clinics,http://www.linkedin.com/in/pasquale-gambacorta-920b6026a,https://bionativa-spa-forge.vercel.app
blue-water-spa,Blue Water Spa,http://www.bluewaterspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/carole-matthews-61263b293,https://blue-water-spa-forge.vercel.app
bodylase-med-spa,BodyLase Med Spa,http://www.getbodylase.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/ashley-hix-97106542,https://bodylase-med-spa-forge.vercel.app
bonferraro-spa,Bonferraro Spa,http://www.bonferraro.it,MedSpa / aesthetic clinics,http://www.linkedin.com/in/emanuele-isolani-56963222,https://bonferraro-spa-forge.vercel.app
british-medical-association,British Medical Association,http://www.bma.org.uk,MedSpa / aesthetic clinics,http://www.linkedin.com/in/archana-praju-3ab72792,https://british-medical-association-forge.vercel.app
canyon-crest-surgical-ll-llc,"Canyon Crest Surgical ll, LLC",http://www.canyoncrestmedical.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/clarity-skin-31075698,https://canyon-crest-surgical-ll-llc-forge.vercel.app
casbah-day-spa,Casbah Day Spa,http://www.casbahdayspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/chelsey-davis-8465b859,https://casbah-day-spa-forge.vercel.app
cesi-spa,CESI SpA,http://www.cesi.it,MedSpa / aesthetic clinics,http://www.linkedin.com/in/chantal-dopchie-213b4411,https://cesi-spa-forge.vercel.app
chi-spa,Chi Spa,http://www.chiwellness.org,MedSpa / aesthetic clinics,http://www.linkedin.com/in/kaitlyn-sheppard-1a44621a1,https://chi-spa-forge.vercel.app
confident-med-spa,Confident Med Spa,http://www.confidentmedspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/deanna-miller-fnp-c-msn-rn-bsn-15306824b,https://confident-med-spa-forge.vercel.app
diagnochile-spa,Diagnochile SpA,http://www.diagnochile.cl,MedSpa / aesthetic clinics,http://www.linkedin.com/in/lissette-galdames-olivares-345953180,https://diagnochile-spa-forge.vercel.app
dove-spa,DOVE SPA,http://www.dovespa.co.uk,MedSpa / aesthetic clinics,http://www.linkedin.com/in/aisha-simpson-59a357155,https://dove-spa-forge.vercel.app
elan-med-spa,Elan Med Spa,http://www.elanmedspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/eric-bishop-447179a8,https://elan-med-spa-forge.vercel.app
elevate-medical-spa,Elevate Medical Spa,http://www.elevatetpa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/stephanie-som-23a336199,https://elevate-medical-spa-forge.vercel.app
enfarma-spa,Enfarma SpA,http://www.enfarma.it,MedSpa / aesthetic clinics,http://www.linkedin.com/in/andrea-zeoli-5b0787203,https://enfarma-spa-forge.vercel.app
europhoria-medical-personal-spa,EuroPhoria Medical & Personal Spa,http://www.europhoria.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/ashley-drennan,https://europhoria-medical-personal-spa-forge.vercel.app
evolutions-medical-day-spa,Evolutions Medical & Day Spa,http://www.evolutionsmedicalspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/carrievuich,https://evolutions-medical-day-spa-forge.vercel.app
evolve-med-spa,Evolve Med Spa,http://www.evolvemedspa.com,MedSpa / aesthetic clinics,http://www.linkedin.com/in/margo-mcintosh-922a07b,https://evolve-med-spa-forge.vercel.app
